initial_velocity,launch_angle,landing_distance
47.43093667606336,32.62420524145287,97.55905448486212
28.345577978451473,59.211327122662446,45.844641492401756
21.363332107068228,78.02474579046725,14.312791738647666
48.310128272395005,27.62476070777549,95.47620126346041
27.376182765157346,31.061481687173877,48.105062460169236
17.81782224698604,12.582086314817296,12.706800371416772
32.43039502909536,45.1875316260203,63.712074090767544
7.316543806249521,29.5052524965628,4.541882423822496
45.87196486849942,26.76933234668807,89.21231057311164
11.52026924410504,44.26169321942941,12.36047373220293
49.35427043497703,26.94386900580503,96.9711411929101
35.246099633264535,63.31337307301023,54.720385546486476
15.693689479657985,60.97514440283017,17.975815449153366
21.550240972366396,54.26140814155056,33.576421562158885
33.50883698424026,47.50422788523309,65.55619870033111
9.063039652448374,68.47117469124666,5.379997185694203
19.435102923728113,23.0562957279898,23.754746057242663
6.834881369964377,51.36250602317693,4.4866662343705555
35.49039628290271,11.16114802494993,38.08847783458459
28.044187623467643,25.85470426385566,45.94549988712729
34.032775568425244,22.205650030349403,56.18181821186397
36.09219821461097,37.07147424103762,72.9359598804008
47.152849493153056,19.626466090219527,80.91756694373747
20.347985797261632,17.943146486841236,21.548858085657045
46.61121282253532,71.41375473666866,55.43254371391769
16.607373247182004,56.19888322239253,21.563862414156915
41.77499900905471,48.864056811962364,83.38983448382785
28.83427602602029,26.92966036303162,48.83260304039094
9.189624551265464,72.80510305673288,4.574424299129718
45.51881257234987,54.31710200912875,85.534577999596
20.25634059719153,34.44467022288626,31.349615308621825
37.668005549160775,72.79771819668039,41.84090009708998
44.91888909193028,64.59128821003367,68.29920648954592
33.891424076942954,15.88979754965342,45.589863093115895
12.27329213425762,72.89879319689555,7.768016101781918
32.289307684681546,10.643793613164075,31.51072869926625
9.566219428971444,56.445123837563905,8.031499102876497
5.227771273079841,21.256563599224904,1.8595278623284601
29.693020521496376,58.43266383848853,49.430790835574655
34.338256677617025,25.698851662239186,61.1648777647788
37.04806496063912,26.607436124776005,68.66372829209715
19.642986417167048,62.25439835826169,25.216719601371175
34.23348045712466,69.44563873459245,43.49489190403725
34.592580153515456,49.781602233483014,66.95782205449312
9.215364552264163,35.74010621416035,7.786958981200832
16.934106545677643,27.07927503653585,20.67321066367475
48.785474963860054,37.51684072667323,101.99013179865982
45.1420949829701,54.1797038198084,85.00612008189813
40.76650865937418,45.184596517363445,83.27321659108894
30.96067480818616,44.47623856732047,60.20437689848899
13.785934450912002,60.57164806830537,14.497314825330267
17.63475630983851,11.70211765020177,11.696778463405842
34.046253315822554,22.39774755849343,56.48370150452108
47.320636295881144,76.77500039018112,41.81875704266375
46.16889755992018,35.9111090178811,96.11670074354177
5.695547743799034,74.98229938114078,1.616032773484998
24.268286674279146,77.66583733305687,17.78592263363109
48.36289896901638,69.71066188271521,61.611940061660064
18.250200143131355,36.956841002134766,26.97535562125901
43.30115021825856,32.18454036093944,88.08412811234273
12.627173600874162,48.97608837208451,14.413050113336721
47.12696483723514,58.72208576724811,82.13027334323831
